dis_detail_id,pet,pr,tmax
2231,88.80000305175781,0.2,24.38999938964844
2232,70.30000305175781,3.7,20.020000457763672
2233,89.80000305175781,0.0,26.81999969482422
2234,84.30000305175781,1.1,24.59000015258789
2235,93.8000030517578,0.0,26.59000015258789
2236,74.5999984741211,3.4000000000000004,26.38999938964844
2237,77.9000015258789,0.4,25.279998779296875
2238,83.4000015258789,0.4,23.59000015258789
2239,78.20000457763672,26.4,27.44999885559082
2240,91.5999984741211,0.0,26.71999931335449
2241,90.20000457763672,0.6000000000000001,25.35999870300293
2242,73.80000305175781,2.8000000000000003,21.170000076293945
2243,66.80000305175781,2.4000000000000004,22.88999938964844
2244,58.20000076293945,25.5,19.270000457763672
2245,61.400001525878906,23.6,22.35999870300293
2246,70.20000457763672,27.4,19.799999237060547
2247,71.30000305175781,24.9,20.25
2248,69.30000305175781,1.1,21.3799991607666
2249,70.0999984741211,27.4,19.82999992370605
2250,71.20000457763672,8.8,18.57999992370605
2251,54.5,48.5,19.309999465942383
2252,79.80000305175781,4.1000000000000005,23.25
2253,,,
2254,,,
2255,78.9000015258789,1.6,20.850000381469727
2256,66.4000015258789,3.1,24.53999900817871
2257,63.79999923706055,6.5,17.670000076293945
2258,52.10000228881836,57.6,20.28999900817871
2259,,,
2260,73.70000457763672,0.3,27.229999542236328
2261,67.5999984741211,4.4,24.57999992370605
2262,67.80000305175781,9.7,18.529998779296875
2263,64.5,16.0,17.639999389648438
2264,64.30000305175781,14.1,17.799999237060547
2265,67.5999984741211,28.200000000000003,17.889999389648438
2266,69.4000015258789,26.8,18.239999771118164
2267,90.5999984741211,0.0,25.209999084472656
2268,48.5,103.6,18.739999771118164
2269,46.60000228881836,86.10000000000001,18.31999969482422
2270,65.80000305175781,2.1,23.850000381469727
2271,73.9000015258789,0.9,28.63999938964844
2272,95.3000030517578,309.90000000000003,24.44999885559082
2273,68.5,10.6,23.600000381469727
2274,59.900001525878906,23.9,19.15999984741211
2275,74.4000015258789,29.1,19.809999465942383
2276,73.0,21.4,19.01000022888184
2277,93.3000030517578,36.8,22.86999893188477
2278,74.4000015258789,29.1,19.809999465942383
2279,74.20000457763672,4.5,19.56999969482422
2280,66.20000457763672,5.800000000000001,18.13999938964844
2281,73.0,21.4,19.01000022888184
2282,86.5,47.900000000000006,22.559999465942383
2283,50.20000076293945,70.9,18.920000076293945
2284,68.9000015258789,24.1,18.46999931335449
2285,67.5999984741211,28.200000000000003,17.889999389648438
2286,59.5,34.7,15.609999656677246
2287,57.5,49.2,15.130000114440918
2288,52.70000076293945,33.2,13.889999389648438
2289,69.20000457763672,48.8,20.26000022888184
2290,47.0,51.400000000000006,19.439998626708984
2291,79.70000457763672,1.1,23.19999885559082
2292,65.4000015258789,2.4000000000000004,24.670000076293945
2293,70.20000457763672,27.4,19.799999237060547
2294,75.70000457763672,3.1,21.06999969482422
2295,65.4000015258789,8.8,18.06999969482422
2296,69.4000015258789,26.8,18.239999771118164
2297,52.70000076293945,33.2,13.889999389648438
2298,61.400001525878906,40.3,17.709999084472656
2299,60.900001525878906,35.0,16.619998931884766
2300,70.20000457763672,27.4,19.799999237060547
2301,70.9000015258789,1.4,27.31999969482422
2302,78.0999984741211,7.7,21.71999931335449
2303,68.9000015258789,24.1,18.46999931335449
2304,69.4000015258789,26.8,18.239999771118164
2305,57.5,49.2,15.130000114440918
2306,59.29999923706055,49.900000000000006,16.229999542236328
2307,56.79999923706055,56.900000000000006,15.179999351501465
2308,65.9000015258789,40.0,19.65999984741211
2309,71.30000305175781,24.9,20.25
2310,75.0999984741211,18.6,19.56999969482422
2311,65.20000457763672,53.2,23.15999984741211
2312,74.5,10.8,19.489999771118164
2313,74.0999984741211,12.3,19.229999542236328
2314,74.9000015258789,13.1,19.60999870300293
2315,75.5999984741211,18.5,19.670000076293945
2316,74.4000015258789,29.1,19.809999465942383
2317,70.0999984741211,27.4,19.82999992370605
2318,87.0,0.0,25.51999855041504
2319,59.0,34.5,16.8799991607666
2320,61.400001525878906,33.9,20.439998626708984
2321,66.20000457763672,5.800000000000001,18.13999938964844
2322,71.20000457763672,8.8,18.57999992370605
2323,73.20000457763672,6.5,18.920000076293945
2324,46.70000076293945,49.6,20.31999969482422
2325,79.80000305175781,4.1000000000000005,23.25
2326,,,
2327,,,
2328,69.4000015258789,1.2000000000000002,26.28999900817871
2329,65.20000457763672,50.7,19.989999771118164
2330,63.79999923706055,6.5,17.670000076293945
2331,65.4000015258789,8.8,18.06999969482422
2332,63.400001525878906,36.8,17.059999465942383
2333,70.0,28.200000000000003,19.549999237060547
2334,70.20000457763672,27.4,19.799999237060547
2335,81.70000457763672,1.6,23.25
2336,77.0999984741211,1.0,27.599998474121094
2337,74.80000305175781,1.1,27.38999938964844
2338,77.0,52.8,23.670000076293945
2339,75.0,55.6,23.38999938964844
2340,60.20000076293945,48.7,15.960000038146973
2341,57.20000076293945,37.7,15.649999618530272
2342,48.0,73.2,17.19999885559082
2343,79.70000457763672,0.8,23.11999893188477
2344,70.5999984741211,1.6,21.07999992370605
2345,72.5999984741211,1.5,26.420000076293945
2346,62.79999923706055,18.0,16.889999389648438
2347,68.9000015258789,24.1,18.46999931335449
2348,69.4000015258789,26.8,18.239999771118164
2349,59.29999923706055,49.900000000000006,16.229999542236328
2350,56.79999923706055,56.900000000000006,15.179999351501465
2351,55.70000076293945,54.5,14.84999942779541
2352,57.400001525878906,34.9,18.779998779296875
2353,47.900001525878906,102.5,16.619998931884766
2354,73.0999984741211,1.3,28.229999542236328
2355,73.5999984741211,1.4,28.170000076293945
2356,59.5,34.7,15.609999656677246
2357,57.5,49.2,15.130000114440918
2358,63.0,52.3,21.299999237060547
2359,161.1999969482422,76.9,30.729999542236328
2360,82.9000015258789,7.300000000000001,23.61999893188477
2361,69.80000305175781,1.7000000000000002,21.34000015258789
2362,74.20000457763672,4.5,19.56999969482422
2363,73.70000457763672,1.3,28.18000030517578
2364,73.5999984741211,1.4,28.170000076293945
2365,75.0999984741211,18.6,19.56999969482422
2366,80.20000457763672,0.5,27.85999870300293
2367,69.0999984741211,51.400000000000006,23.479999542236328
2368,61.10000228881836,21.8,19.920000076293945
2369,66.20000457763672,5.800000000000001,18.13999938964844
2370,74.9000015258789,13.1,19.60999870300293
2371,73.20000457763672,6.5,18.920000076293945
2372,75.5999984741211,18.5,19.670000076293945
2373,58.79999923706055,59.7,20.739999771118164
2374,48.5,103.6,18.739999771118164
2375,46.60000228881836,86.10000000000001,18.31999969482422
2376,79.70000457763672,1.1,23.19999885559082
2377,70.20000457763672,27.4,19.799999237060547
2378,75.70000457763672,3.1,21.06999969482422
2379,56.10000228881836,51.3,15.089999198913574
2380,74.0,0.5,27.44999885559082
2381,68.0999984741211,13.0,21.31999969482422
2382,64.5,16.0,17.639999389648438
2383,58.400001525878906,57.2,20.63999938964844
2384,48.0,57.5,19.81999969482422
2385,68.5999984741211,10.5,20.520000457763672
2386,,,
2387,70.20000457763672,27.4,19.799999237060547
2388,65.20000457763672,53.2,23.15999984741211
2389,65.9000015258789,50.400000000000006,20.3799991607666
2390,69.30000305175781,1.1,21.3799991607666
2391,61.10000228881836,21.8,19.920000076293945
2392,65.4000015258789,8.8,18.06999969482422
2393,74.5,10.8,19.489999771118164
2394,70.0,28.200000000000003,19.549999237060547
2395,70.0999984741211,27.4,19.82999992370605
2396,78.30000305175781,0.7000000000000001,23.779998779296875
2397,77.0,52.8,23.670000076293945
2398,75.0,55.6,23.38999938964844
2399,68.9000015258789,24.1,18.46999931335449
2400,69.4000015258789,26.8,18.239999771118164
2401,84.80000305175781,0.0,22.57999992370605
2402,,,
2403,,,
2404,70.20000457763672,0.1,23.1299991607666
2405,63.79999923706055,17.6,18.78999900817871
2406,82.5,0.0,22.39999961853028
2407,67.70000457763672,0.6000000000000001,23.01999855041504
2408,75.70000457763672,5.5,18.489999771118164
2409,68.9000015258789,7.2,17.389999389648438
2410,72.0999984741211,5.9,17.78999900817871
2411,68.0999984741211,3.3000000000000003,23.170000076293945
2412,66.20000457763672,7.5,18.25
2413,76.80000305175781,14.2,19.729999542236328
2414,51.10000228881836,73.4,18.459999084472656
2415,46.29999923706055,70.3,14.809999465942385
2416,78.5999984741211,3.6,19.809999465942383
2417,76.5999984741211,3.3000000000000003,19.57999992370605
2418,90.3000030517578,4.800000000000001,23.1299991607666
2419,73.20000457763672,10.3,18.82999992370605
2420,50.10000228881836,82.4,17.119998931884766
2421,72.70000457763672,1.6,18.239999771118164
2422,77.20000457763672,1.5,19.56999969482422
2423,75.5,0.8,19.09000015258789
2424,78.30000305175781,1.4,19.21999931335449
2425,75.70000457763672,5.5,18.489999771118164
2426,72.0999984741211,5.9,17.78999900817871
2427,64.0999984741211,7.5,15.889999389648438
2428,71.30000305175781,30.8,19.31999969482422
2429,79.70000457763672,49.1,21.059999465942383
2430,48.79999923706055,66.10000000000001,17.729999542236328
2431,84.5999984741211,0.1,22.799999237060547
2432,69.5999984741211,0.4,22.559999465942383
2433,65.4000015258789,0.5,23.60999870300293
2434,90.3000030517578,4.800000000000001,23.1299991607666
2435,69.70000457763672,8.9,18.420000076293945
2436,80.9000015258789,0.1,21.059999465942383
2437,71.9000015258789,20.6,22.40999984741211
2438,60.60000228881836,7.5,15.299999237060549
2439,65.5,18.6,17.029998779296875
2440,69.5,21.6,19.020000457763672
2441,64.4000015258789,17.7,16.489999771118164
2442,69.20000457763672,20.6,18.85999870300293
2443,51.60000228881836,78.7,18.46999931335449
2444,108.0,374.5,25.959999084472656
2445,78.0,0.9,19.479999542236328
2446,77.4000015258789,5.800000000000001,20.09000015258789
2447,75.20000457763672,13.4,19.51000022888184
2448,70.80000305175781,26.8,18.920000076293945
2449,61.79999923706055,13.2,16.549999237060547
2450,68.0999984741211,15.9,19.299999237060547
2451,69.5999984741211,13.2,20.049999237060547
2452,48.20000076293945,64.7,17.920000076293945
2453,78.0999984741211,1.4,19.3799991607666
2454,50.20000076293945,64.5,18.440000534057617
2455,84.80000305175781,0.0,22.57999992370605
2456,,,
2457,,,
2458,82.5,0.3,20.71999931335449
2459,68.80000305175781,0.3,25.39999961853028
2460,70.0,23.9,19.38999938964844
2461,78.0,0.9,19.479999542236328
2462,76.80000305175781,1.6,19.10999870300293
2463,75.5,0.8,19.09000015258789
2464,78.30000305175781,1.4,19.21999931335449
2465,75.70000457763672,5.5,18.489999771118164
2466,66.5,9.8,16.799999237060547
2467,45.10000228881836,64.3,18.07999992370605
2468,69.70000457763672,8.9,18.420000076293945
2469,82.5,0.0,22.39999961853028
2470,73.0,0.4,26.69999885559082
2471,82.9000015258789,40.1,22.34000015258789
2472,80.4000015258789,40.0,21.94999885559082
2473,67.0,1.5,17.709999084472656
2474,72.70000457763672,1.6,18.239999771118164
2475,64.0999984741211,7.5,15.889999389648438
2476,64.0,12.5,15.679999351501465
2477,60.60000228881836,7.5,15.299999237060549
2478,61.29999923706055,85.60000000000001,18.69999885559082
2479,47.60000228881836,93.2,15.799999237060549
2480,58.400001525878906,13.3,14.389999389648438
2481,57.10000228881836,16.0,14.0
2482,57.60000228881836,23.8,14.130000114440918
2483,59.29999923706055,11.3,14.649999618530272
2484,56.60000228881836,26.9,13.65999984741211
2485,60.70000076293945,21.1,15.380000114440918
2486,76.80000305175781,14.2,19.729999542236328
2487,69.0999984741211,18.4,20.59000015258789
2488,63.79999923706055,17.6,18.78999900817871
2489,73.4000015258789,0.4,20.739999771118164
2490,77.80000305175781,0.2,19.729999542236328
2491,77.20000457763672,1.5,19.56999969482422
2492,78.30000305175781,1.4,19.21999931335449
2493,45.400001525878906,74.8,17.350000381469727
2494,80.30000305175781,0.1,26.84000015258789
2495,72.70000457763672,1.6,18.239999771118164
2496,76.80000305175781,1.6,19.10999870300293
2497,64.70000457763672,3.9,16.8799991607666
2498,64.0999984741211,7.5,15.889999389648438
2499,60.900001525878906,43.2,16.469999313354492
2500,69.70000457763672,8.9,18.420000076293945
2501,80.9000015258789,0.1,21.059999465942383
2502,75.0999984741211,0.4,26.239999771118164
2503,66.80000305175781,7.9,19.559999465942383
2504,67.30000305175781,2.5,20.32999992370605
2505,71.9000015258789,20.6,22.40999984741211
2506,63.10000228881836,23.1,18.020000457763672
2507,68.70000457763672,0.2,21.479999542236328
2508,66.80000305175781,7.9,19.559999465942383
2509,70.80000305175781,2.0,18.209999084472656
2510,78.0,0.9,19.479999542236328
2511,71.80000305175781,24.9,22.10999870300293
2512,80.4000015258789,40.0,21.94999885559082
2513,78.0999984741211,1.4,19.3799991607666
2514,78.0,0.9,19.479999542236328
2515,77.20000457763672,1.5,19.56999969482422
2516,78.30000305175781,1.4,19.21999931335449
2517,87.4000015258789,66.60000000000001,21.170000076293945
2518,46.29999923706055,70.3,14.809999465942385
2519,84.80000305175781,0.0,22.57999992370605
2520,,,
2521,72.70000457763672,1.6,18.239999771118164
2522,76.80000305175781,1.6,19.10999870300293
2523,74.20000457763672,1.3,18.600000381469727
2524,75.5,0.8,19.09000015258789
2525,71.30000305175781,30.8,19.31999969482422
2526,125.9000015258789,0.0,27.38999938964844
2527,98.3000030517578,0.0,21.3799991607666
2528,118.20000457763672,0.0,22.479999542236328
2529,117.70000457763672,0.0,22.46999931335449
2530,64.5999984741211,81.5,17.739999771118164
2531,102.8000030517578,0.0,25.599998474121094
2532,89.70000457763672,0.0,21.739999771118164
2533,101.20000457763672,0.0,21.93000030517578
2534,118.5999984741211,0.0,23.26000022888184
2535,126.20000457763672,0.0,23.94999885559082
2536,127.9000015258789,0.0,23.989999771118164
2537,120.0999984741211,0.0,23.39999961853028
2538,104.4000015258789,0.0,24.63999938964844
2539,119.0,6.7,23.670000076293945
2540,113.0999984741211,0.0,23.459999084472656
2541,120.3000030517578,0.0,23.34000015258789
2542,73.0999984741211,86.7,17.850000381469727
2543,122.9000015258789,0.0,23.209999084472656
2544,92.0,0.7000000000000001,24.11999893188477
2545,104.4000015258789,0.0,24.63999938964844
2546,120.5,0.0,23.209999084472656
2547,123.8000030517578,0.0,23.39999961853028
2548,126.20000457763672,0.0,23.94999885559082
2549,68.4000015258789,63.7,18.350000381469727
2550,119.3000030517578,0.0,26.86999893188477
2551,98.0999984741211,0.0,24.979999542236328
2552,97.0,0.0,26.53999900817871
2553,,,
2554,115.4000015258789,0.0,24.799999237060547
2555,108.0,374.5,25.959999084472656
2556,102.20000457763672,0.0,21.959999084472656
2557,109.20000457763672,0.0,22.94999885559082
2558,101.8000030517578,0.0,21.89999961853028
2559,97.3000030517578,0.0,20.729999542236328
2560,101.20000457763672,0.0,21.93000030517578
2561,105.0,0.0,22.529998779296875
2562,118.5999984741211,0.0,23.26000022888184
2563,130.90000915527344,0.0,24.15999984741211
2564,71.30000305175781,55.6,19.26000022888184
2565,122.9000015258789,0.0,23.209999084472656
2566,91.5,3.8,19.75
2567,95.3000030517578,5.1000000000000005,22.26999855041504
2568,97.70000457763672,4.1000000000000005,22.76000022888184
2569,120.5,0.0,23.209999084472656
2570,123.8000030517578,0.0,23.39999961853028
2571,121.20000457763672,0.0,26.75
2572,125.9000015258789,0.0,27.38999938964844
2573,,,
2574,119.9000015258789,0.0,24.299999237060547
2575,107.20000457763672,0.0,24.939998626708984
2576,100.4000015258789,0.0,27.5
2577,115.0,0.0,22.75
2578,109.20000457763672,0.0,22.94999885559082
2579,101.8000030517578,0.0,21.89999961853028
2580,109.9000015258789,0.2,21.239999771118164
2581,70.70000457763672,53.7,19.07999992370605
2582,73.5,64.4,18.729999542236328
2583,,,
2584,108.8000030517578,0.0,25.39999961853028
2585,94.70000457763672,18.2,23.529998779296875
2586,91.9000015258789,15.3,23.34000015258789
2587,98.3000030517578,0.0,21.3799991607666
2588,101.70000457763672,0.0,21.850000381469727
2589,121.4000015258789,0.0,23.029998779296875
2590,96.5,0.0,19.61999893188477
2591,104.3000030517578,0.7000000000000001,20.059999465942383
2592,96.5999984741211,0.2,19.61999893188477
2593,62.29999923706055,87.80000000000001,15.75999927520752
2594,,,
2595,91.0999984741211,11.4,23.559999465942383
2596,118.5999984741211,0.0,23.26000022888184
2597,131.6999969482422,0.0,24.3799991607666
2598,101.0999984741211,2.4000000000000004,19.709999084472656
2599,100.5,3.3000000000000003,19.549999237060547
2600,100.20000457763672,4.1000000000000005,19.10999870300293
2601,110.5,0.2,20.65999984741211
2602,101.0,4.2,18.69999885559082
2603,103.3000030517578,3.1,19.809999465942383
2604,91.9000015258789,3.5,23.229999542236328
2605,119.0,6.7,23.670000076293945
2606,,,
2607,101.8000030517578,0.0,23.34000015258789
2608,113.0999984741211,0.0,23.459999084472656
2609,91.9000015258789,15.3,23.34000015258789
2610,120.5,0.0,23.209999084472656
2611,123.8000030517578,0.0,23.39999961853028
2612,67.20000457763672,116.6,17.469999313354492
2613,110.0999984741211,0.0,28.26000022888184
2614,93.0999984741211,1.4,22.26999855041504
2615,109.20000457763672,0.0,22.94999885559082
2616,64.80000305175781,92.4,16.770000457763672
2617,119.3000030517578,0.0,26.86999893188477
2618,115.4000015258789,0.0,24.799999237060547
2619,105.0,0.1,28.32999992370605
2620,98.3000030517578,0.0,21.3799991607666
2621,101.8000030517578,0.0,21.89999961853028
2622,97.3000030517578,0.0,20.729999542236328
2623,103.70000457763672,0.0,23.729999542236328
2624,121.5,0.1,22.94999885559082
2625,125.5999984741211,0.0,23.64999961853028
2626,81.9000015258789,61.7,19.479999542236328
